label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,Right,0.5907015800476074,0.706461489200592,-1.441717017769406e-06,0.46688133478164673,0.6514023542404175,-0.048648349940776825,0.38888314366340637,0.5602313876152039,-0.07404755055904388,0.39378541707992554,0.46759510040283203,-0.096988245844841,0.43737515807151794,0.4040137529373169,-0.1081763431429863,0.5031865239143372,0.47812598943710327,-0.03904435411095619,0.49743756651878357,0.42196518182754517,-0.09134262055158615,0.49229228496551514,0.5128293037414551,-0.10549905151128769,0.5014128088951111,0.5327044725418091,-0.1113915741443634,0.5876351594924927,0.4893970489501953,-0.04116491228342056,0.5713297128677368,0.43743690848350525,-0.10331837832927704,0.5565738677978516,0.5377635359764099,-0.10430461168289185,0.5707131028175354,0.5441980361938477,-0.09472348541021347,0.6645640730857849,0.5093398094177246,-0.052539195865392685,0.6495039463043213,0.4535306692123413,-0.11423902958631516,0.6237166523933411,0.5482996106147766,-0.0815105065703392,0.6368739604949951,0.5515018105506897,-0.0482555590569973,0.7379552125930786,0.538338840007782,-0.0686909556388855,0.7205265760421753,0.4934464693069458,-0.09725602716207504,0.6859959959983826,0.5582630634307861,-0.06932012736797333,0.6882036924362183,0.5713171362876892,-0.044052962213754654
A,Right,0.6137173175811768,0.7144275903701782,-1.4218875321603264e-06,0.4947960376739502,0.6620780825614929,-0.0480232760310173,0.4158462882041931,0.5719824433326721,-0.07246968895196915,0.42055636644363403,0.47569385170936584,-0.09445694088935852,0.4637223780155182,0.41033023595809937,-0.10468217730522156,0.5259914994239807,0.489697128534317,-0.03600264713168144,0.5257028937339783,0.4303382337093353,-0.09012879431247711,0.5207651853561401,0.5210584402084351,-0.10567434877157211,0.5296348333358765,0.5421988368034363,-0.11191228032112122,0.6109781265258789,0.5012795329093933,-0.03891988843679428,0.6009103655815125,0.4474366009235382,-0.10041001439094543,0.5838741064071655,0.5459681749343872,-0.1022176742553711,0.5943808555603027,0.5516694188117981,-0.09315928816795349,0.6874610781669617,0.5208313465118408,-0.05139348283410072,0.6780085563659668,0.4662640690803528,-0.11492738872766495,0.6509613990783691,0.5599863529205322,-0.08385224640369415,0.6600114107131958,0.5623850226402283,-0.05084174871444702,0.7613987922668457,0.549670934677124,-0.06824667751789093,0.747006893157959,0.5021050572395325,-0.09955399483442307,0.7132169008255005,0.5678880214691162,-0.07210110127925873,0.712554395198822,0.5823383331298828,-0.04621183127164841
A,Right,0.5739837288856506,0.5189782977104187,-1.4980872720116167e-06,0.4476211369037628,0.4641946852207184,-0.05058189108967781,0.36660730838775635,0.37944960594177246,-0.07848489284515381,0.3621024191379547,0.2914332151412964,-0.10532547533512115,0.4090949296951294,0.22703705728054047,-0.1206018328666687,0.4832537770271301,0.2877367436885834,-0.038558479398489,0.4729118347167969,0.2259535938501358,-0.0932055413722992,0.4715408384799957,0.3227565288543701,-0.10926751047372818,0.4791753590106964,0.35427364706993103,-0.11534247547388077,0.5763972997665405,0.29644492268562317,-0.04050930589437485,0.5579349994659424,0.2360399216413498,-0.10494910180568695,0.5414028167724609,0.3476937711238861,-0.10948187857866287,0.554634690284729,0.36147356033325195,-0.10152915865182877,0.6611039042472839,0.3138114809989929,-0.05163043737411499,0.647924542427063,0.24699667096138,-0.11814873665571213,0.6149042248725891,0.35295724868774414,-0.08796646445989609,0.6221237182617188,0.3675062656402588,-0.05411193147301674,0.739679217338562,0.3404097259044647,-0.06741815060377121,0.7299085259437561,0.28631332516670227,-0.10014671832323074,0.6877163052558899,0.3546835780143738,-0.07238513231277466,0.6806371212005615,0.37648165225982666,-0.04546590894460678
A,Right,0.5467942357063293,0.5591273307800293,-1.4104554111327161e-06,0.4335448443889618,0.4887675642967224,-0.053674351423978806,0.3558045029640198,0.39451485872268677,-0.08430646359920502,0.3505851626396179,0.30808407068252563,-0.11273935437202454,0.4105939269065857,0.25748902559280396,-0.1290408968925476,0.47809940576553345,0.32102176547050476,-0.04727543890476227,0.46804893016815186,0.2587338984012604,-0.10089949518442154,0.4617806077003479,0.3548402786254883,-0.11164913326501846,0.4676942229270935,0.3809334933757782,-0.11486126482486725,0.5691431760787964,0.3400996923446655,-0.04871407151222229,0.549714982509613,0.2802523672580719,-0.11479935050010681,0.5285195112228394,0.38931775093078613,-0.11455496400594711,0.5424892902374268,0.3991851210594177,-0.10301735252141953,0.6511340141296387,0.368397980928421,-0.059344012290239334,0.6367979049682617,0.3069732189178467,-0.1271442472934723,0.6000213623046875,0.40819063782691956,-0.09290112555027008,0.608978271484375,0.4160781502723694,-0.05624253675341606,0.7236549258232117,0.4060755968093872,-0.07481733709573746,0.7152591943740845,0.35279345512390137,-0.10680795460939407,0.6702625751495361,0.417743444442749,-0.07689923793077469,0.6648938059806824,0.4359365403652191,-0.04922010004520416
A,Right,0.5245715379714966,0.503483235836029,-1.4862217767586117e-06,0.40271154046058655,0.4439452588558197,-0.0560009740293026,0.3227865397930145,0.3569968342781067,-0.08856473863124847,0.3173818588256836,0.27094006538391113,-0.11903806775808334,0.36842602491378784,0.2079513967037201,-0.13744744658470154,0.4477168619632721,0.2681950628757477,-0.04924673214554787,0.43393561244010925,0.20554949343204498,-0.10466736555099487,0.4282020926475525,0.3023872971534729,-0.11865763366222382,0.43764641880989075,0.3296726942062378,-0.12426626682281494,0.5393301248550415,0.2799467444419861,-0.050256919115781784,0.5167929530143738,0.21864472329616547,-0.11914623528718948,0.49631258845329285,0.3296121060848236,-0.12253843247890472,0.5126299262046814,0.3418251872062683,-0.11349767446517944,0.6226481199264526,0.3009820580482483,-0.0605146698653698,0.607268214225769,0.23410633206367493,-0.13040757179260254,0.5716249346733093,0.3368901312351227,-0.09766372293233871,0.5823889374732971,0.3488504886627197,-0.06219809874892235,0.7005590200424194,0.331104576587677,-0.07594450563192368,0.6894885301589966,0.2738006114959717,-0.11070776730775833,0.642300009727478,0.342104971408844,-0.08179258555173874,0.6347513198852539,0.36464840173721313,-0.054416630417108536
A,Left,0.5185698866844177,0.7286809682846069,-2.247192583126889e-07,0.674717128276825,0.6511303186416626,-0.04316198080778122,0.7927790880203247,0.522284746170044,-0.06983698159456253,0.8539775013923645,0.44250935316085815,-0.09401728212833405,0.8411516547203064,0.38777101039886475,-0.10595434904098511,0.661016047000885,0.36649203300476074,-0.08609160035848618,0.7789487242698669,0.33024346828460693,-0.15242044627666473,0.7793866395950317,0.43514084815979004,-0.1705455183982849,0.7412534952163696,0.45869240164756775,-0.1758495718240738,0.571223258972168,0.36791953444480896,-0.10249139368534088,0.7062314748764038,0.3708621561527252,-0.1718171387910843,0.7025196552276611,0.4924103021621704,-0.18133538961410522,0.6591342687606812,0.4893403649330139,-0.18169081211090088,0.4932974576950073,0.4069892466068268,-0.12468594312667847,0.6221243739128113,0.41655564308166504,-0.19602525234222412,0.6337794661521912,0.5312360525131226,-0.17950326204299927,0.5934268236160278,0.5246914029121399,-0.15972019731998444,0.4227442145347595,0.4604746699333191,-0.15018154680728912,0.5328672528266907,0.47651907801628113,-0.19760088622570038,0.5593147277832031,0.5466260313987732,-0.18227750062942505,0.5240662097930908,0.5449565052986145,-0.16576853394508362
A,Left,0.5893169045448303,0.7187016010284424,-5.342957933862635e-07,0.7289096713066101,0.6175989508628845,-0.06104022637009621,0.8333284854888916,0.4866558015346527,-0.09788677096366882,0.86453777551651,0.38963451981544495,-0.12573836743831635,0.8294129371643066,0.3193008005619049,-0.1405617594718933,0.6386194229125977,0.3312472105026245,-0.09887075424194336,0.7783534526824951,0.3106423318386078,-0.16162194311618805,0.7885493636131287,0.42715758085250854,-0.1766154170036316,0.7386364340782166,0.44054460525512695,-0.18221603333950043,0.5476428270339966,0.3394412100315094,-0.10111542046070099,0.6992796659469604,0.3535863757133484,-0.16692589223384857,0.7181539535522461,0.4824850559234619,-0.17385588586330414,0.6707467436790466,0.47331947088241577,-0.17534063756465912,0.47876453399658203,0.38346728682518005,-0.10802581906318665,0.6291263103485107,0.39652353525161743,-0.17960284650325775,0.6518818736076355,0.5121368169784546,-0.1571558266878128,0.6069844365119934,0.5087187886238098,-0.13436414301395416,0.41925495862960815,0.4462912380695343,-0.11826968938112259,0.5417094826698303,0.43724364042282104,-0.16465167701244354,0.5790097713470459,0.5102806687355042,-0.14333246648311615,0.5455283522605896,0.5236505270004272,-0.12169485539197922
A,Right,0.3828662633895874,0.7211849689483643,-1.7673760339675937e-06,0.23748379945755005,0.6111307144165039,-0.03162467107176781,0.14584943652153015,0.47373154759407043,-0.05475561320781708,0.1213388592004776,0.3735489547252655,-0.08219576627016068,0.17371729016304016,0.31204017996788025,-0.09904222190380096,0.32332152128219604,0.3401342034339905,-0.029366428032517433,0.20374849438667297,0.2960391044616699,-0.09120643138885498,0.19991566240787506,0.41882458329200745,-0.11229345202445984,0.23318541049957275,0.4415316581726074,-0.12311717122793198,0.41479963064193726,0.35687536001205444,-0.04388435557484627,0.27378183603286743,0.34167566895484924,-0.11581207066774368,0.26503753662109375,0.4807387590408325,-0.1090690866112709,0.32462581992149353,0.4757954180240631,-0.0904221460223198,0.4927425980567932,0.4041863679885864,-0.06810367852449417,0.3675740361213684,0.3996983766555786,-0.13685056567192078,0.34026867151260376,0.5183557271957397,-0.09412696957588196,0.39828240871429443,0.5060222744941711,-0.04952399060130119,0.552666187286377,0.46123188734054565,-0.09636179357767105,0.44698530435562134,0.4459923207759857,-0.1237725168466568,0.39700108766555786,0.5203722715377808,-0.09074386954307556,0.43639522790908813,0.5221996307373047,-0.059536997228860855
A,Left,0.5466609001159668,0.6156994700431824,-5.48271657407895e-07,0.6764416694641113,0.5587466359138489,0.004729113541543484,0.7595128417015076,0.4884713292121887,0.02424309030175209,0.7462006211280823,0.40735650062561035,0.034422047436237335,0.6862505674362183,0.38287824392318726,0.044319331645965576,0.660987377166748,0.42505836486816406,0.08435004204511642,0.6687657833099365,0.36176347732543945,0.08486535400152206,0.6791114807128906,0.40451616048812866,0.07021767646074295,0.6811989545822144,0.44275403022766113,0.06043332815170288,0.5916027426719666,0.4170064926147461,0.07680752128362656,0.6032119393348694,0.35715416073799133,0.06821715831756592,0.611055850982666,0.41943588852882385,0.03909315913915634,0.6057496666908264,0.4672294855117798,0.023712562397122383,0.5249359607696533,0.41667646169662476,0.06484711170196533,0.5439517498016357,0.3536500632762909,0.048327215015888214,0.5538312196731567,0.420931339263916,0.0356953889131546,0.5477041602134705,0.47009527683258057,0.03390561416745186,0.45118099451065063,0.42849406599998474,0.053660910576581955,0.4641522765159607,0.35029351711273193,0.049663666635751724,0.48828402161598206,0.3882615566253662,0.05998545140028,0.5021175742149353,0.4308865964412689,0.0710308626294136
A,Left,0.5543249249458313,0.628470778465271,-5.628427857118368e-07,0.6871114373207092,0.5678560137748718,0.00996337365359068,0.7653125524520874,0.49799108505249023,0.03181884065270424,0.753140389919281,0.40890368819236755,0.041834864765405655,0.7062143087387085,0.37695997953414917,0.05095841735601425,0.6713615655899048,0.42818087339401245,0.09587057679891586,0.6833001971244812,0.35854920744895935,0.09607343375682831,0.6857681274414062,0.40600311756134033,0.08062521368265152,0.6859104633331299,0.44634854793548584,0.06948689371347427,0.5999022722244263,0.4230145812034607,0.0851396769285202,0.6158477663993835,0.35122713446617126,0.06942446529865265,0.6187725067138672,0.4227176904678345,0.039147987961769104,0.6138868927955627,0.47706639766693115,0.02547415904700756,0.5324059724807739,0.42441362142562866,0.06967360526323318,0.5561256408691406,0.35009777545928955,0.0470791757106781,0.5648329854011536,0.4256252646446228,0.038118455559015274,0.5602351427078247,0.4797992408275604,0.041379768401384354,0.456235408782959,0.43633490800857544,0.055288154631853104,0.47634297609329224,0.3562024235725403,0.04815614968538284,0.49957379698753357,0.40202680230140686,0.059847619384527206,0.5126001834869385,0.44649583101272583,0.0730043575167656
A,Left,0.5590437054634094,0.6551481485366821,-6.40189739442576e-07,0.6929292678833008,0.5788862705230713,0.005425645969808102,0.767829179763794,0.5026031136512756,0.02517634816467762,0.7490466237068176,0.4179748594760895,0.03286481648683548,0.7126656770706177,0.37620455026626587,0.04098889231681824,0.6539983749389648,0.4436987638473511,0.08789465576410294,0.6531209945678711,0.3700406551361084,0.07905768603086472,0.6683554649353027,0.4199261963367462,0.05765504017472267,0.6714053153991699,0.4615972936153412,0.04472671449184418,0.5769897103309631,0.4425089359283447,0.07695090025663376,0.5813531875610352,0.3667082190513611,0.05717627331614494,0.5990297794342041,0.4370992183685303,0.025011837482452393,0.5947362184524536,0.4907187223434448,0.009676538407802582,0.503519594669342,0.4477040469646454,0.06016457825899124,0.5159861445426941,0.36716222763061523,0.03575664013624191,0.5382454991340637,0.4414040446281433,0.026441747322678566,0.5350602269172668,0.49573707580566406,0.028806015849113464,0.4248766303062439,0.4660933315753937,0.04339861497282982,0.43181875348091125,0.3791869580745697,0.03428814932703972,0.46584928035736084,0.4203202426433563,0.045907530933618546,0.48445987701416016,0.4650048017501831,0.059109147638082504
A,Right,0.5215433835983276,0.5660866498947144,-1.4218798014553613e-06,0.41734349727630615,0.49007558822631836,-0.06549857556819916,0.3601246476173401,0.3882330656051636,-0.09880998730659485,0.37945371866226196,0.2972887456417084,-0.12791097164154053,0.43763673305511475,0.2396620512008667,-0.1437588334083557,0.49567127227783203,0.30000540614128113,-0.04319612681865692,0.508529007434845,0.25266337394714355,-0.10160986334085464,0.4785655736923218,0.3461180329322815,-0.12077030539512634,0.4746207594871521,0.36329787969589233,-0.129329115152359,0.5853754281997681,0.3250970244407654,-0.03786980360746384,0.5872607231140137,0.2786210775375366,-0.10638527572154999,0.5404089093208313,0.380237877368927,-0.11411353945732117,0.5434885025024414,0.3810487389564514,-0.107572540640831,0.6646948456764221,0.35851263999938965,-0.043733611702919006,0.6667787432670593,0.31001168489456177,-0.11315824836492538,0.6107742786407471,0.4030640721321106,-0.08657623827457428,0.6142748594284058,0.4027367830276489,-0.05522564798593521,0.7349418997764587,0.40035322308540344,-0.055258456617593765,0.735137939453125,0.3561706840991974,-0.08793926239013672,0.6835019588470459,0.41880664229393005,-0.061953868716955185,0.6808043122291565,0.429638534784317,-0.03635609894990921
A,Left,0.4567761719226837,0.5809129476547241,-8.558071726838534e-07,0.5517328977584839,0.5070641040802002,-0.0676858052611351,0.6181493997573853,0.40024974942207336,-0.09533511102199554,0.5845960378646851,0.31904542446136475,-0.1138840988278389,0.5386598706245422,0.2642242908477783,-0.11839663237333298,0.4788051247596741,0.3307667374610901,-0.06995046138763428,0.4662413001060486,0.27148669958114624,-0.12869404256343842,0.5032210946083069,0.3674933910369873,-0.1474393755197525,0.502598226070404,0.3842322528362274,-0.15525572001934052,0.39915764331817627,0.3607023358345032,-0.05843110755085945,0.3947175443172455,0.3099358081817627,-0.1162886768579483,0.4497567117214203,0.4120708107948303,-0.11865269392728806,0.44252923130989075,0.40668895840644836,-0.11471808701753616,0.3337128162384033,0.39385610818862915,-0.055855605751276016,0.3245771527290344,0.3373606204986572,-0.11413786560297012,0.3805010914802551,0.4285743832588196,-0.08530015498399734,0.3759016692638397,0.42906397581100464,-0.05896984413266182,0.26504361629486084,0.4341842830181122,-0.058966945856809616,0.2604619264602661,0.39402496814727783,-0.09115913510322571,0.31283941864967346,0.4464930593967438,-0.06779100000858307,0.32077521085739136,0.45790883898735046,-0.04660588130354881
