label,handedness,nx1,ny1,rz1,nx2,ny2,rz2,nx3,ny3,rz3,nx4,ny4,rz4,nx5,ny5,rz5,nx6,ny6,rz6,nx7,ny7,rz7,nx8,ny8,rz8,nx9,ny9,rz9,nx10,ny10,rz10,nx11,ny11,rz11,nx12,ny12,rz12,nx13,ny13,rz13,nx14,ny14,rz14,nx15,ny15,rz15,nx16,ny16,rz16,nx17,ny17,rz17,nx18,ny18,rz18,nx19,ny19,rz19,nx20,ny20,rz20
A,Left,0.7376075514672291,0.9999959648011378,-0.051773219,0.9999973164177915,0.7052771535784701,-0.078281551,0.9994393969930666,0.34432451963449284,-0.09861209900000001,0.8758676014571058,0.102197847325515,-0.10735423000000001,0.6764718668832878,0.2702166640711595,-0.069966911,0.6945175537218137,0.0,-0.12903618,0.718473379532704,0.4277734328325675,-0.150779552,0.6979944726042567,0.5455572962910255,-0.16028398900000002,0.42901268922723096,0.3123343669401064,-0.067468389,0.45799354687573784,0.09333679273621917,-0.13080871800000002,0.5224196440622151,0.5504634766867456,-0.143023825,0.5008409756253287,0.5685191757552696,-0.148250408,0.22067792889905824,0.3980341584506621,-0.070087432,0.25196748305584854,0.16145794656372567,-0.12956341300000002,0.3235091333546764,0.5716671756195737,-0.10473045600000001,0.30948420943463456,0.5928525991367555,-0.08289647800000001,0.0,0.5054998610459096,-0.07626028300000001,0.02402892390666686,0.3344775287664181,-0.10549707600000001,0.12284912294871062,0.5888513685786514,-0.08013498000000001,0.13131564770003606,0.6461522819245273,-0.059828325
A,Left,0.7619594758467187,0.9999958649352213,-0.049719592,0.999997284173698,0.6393618346256926,-0.07759800300000001,0.9979165321257633,0.28334786257261074,-0.099667211,0.8645288781021218,0.055402797073598034,-0.110666473,0.677688683858729,0.2746740018305105,-0.076489975,0.6767658270705045,0.0,-0.133109716,0.7218251088195615,0.4282975549610067,-0.152420578,0.7092287370782242,0.5397652846260195,-0.16193955899999998,0.4237711757084459,0.3546306605625393,-0.07487556100000001,0.4437023859465593,0.13592436354530193,-0.136594516,0.5346522584440818,0.5878237972812611,-0.145898324,0.5134709615066086,0.6027136073155582,-0.150663924,0.21338192938769593,0.4836081731705584,-0.077332859,0.2465770017240147,0.2444161036293547,-0.13570169799999998,0.3406130360298002,0.6470191351776661,-0.10878591700000001,0.32268625768888104,0.6756201460025213,-0.08671812400000001,0.0,0.6348592122089608,-0.08301383700000001,0.02517169582883382,0.46082937490473846,-0.113654246,0.1423961259107153,0.6989928057315968,-0.089099524,0.15418343941753718,0.754663513652206,-0.069857103
A,Left,0.7474664358945176,0.9999960906764319,-0.059492427,0.9999973024081475,0.6590117889131498,-0.085285316,0.955295227271318,0.29882411964603633,-0.102972495,0.8335137972826785,0.05393332505573158,-0.107079792,0.6742273647111086,0.2917958360926806,-0.069420579,0.6725400452857154,0.0,-0.130984965,0.6968379969386703,0.43133256537799297,-0.15003232900000002,0.6863929833305199,0.5349810827246136,-0.156784165,0.4303902783364753,0.3338092817497932,-0.062205809,0.4394801620727212,0.08239322799762631,-0.12549189,0.5025360614011398,0.539632040157635,-0.130414012,0.484704642057333,0.5479422456395395,-0.12692445800000002,0.22328712568003029,0.40311971604831554,-0.062508891,0.22846252308878978,0.15072360660556697,-0.125294092,0.3089938567497961,0.5700869491028628,-0.095966156,0.30191906063938584,0.5824788597757262,-0.067737694,0.007396775278737449,0.4982661426750092,-0.06694046,0.0,0.3085699225659562,-0.098268527,0.11643415011981587,0.5662905737111774,-0.07127589999999999,0.1560820657185116,0.6238672436875166,-0.047302271
A,Left,0.5843063067578075,0.9999968836464301,-0.043161756,0.8580831464778289,0.5984685222626269,-0.069836757,0.9999976810749227,0.3498601914972469,-0.09401705699999999,0.9702555051478444,0.1792761608790233,-0.105954124,0.5525345264406923,0.1129633449413453,-0.086091375,0.8260115685699445,0.0,-0.152420221,0.8270270629640984,0.32689732463570287,-0.17054529300000001,0.7385991567470126,0.4002922940201935,-0.17584934700000002,0.34431177858617684,0.11741194277872494,-0.102491169,0.6573857163110636,0.1265821933532785,-0.17181691400000002,0.6487782838306136,0.5053691920545788,-0.18133516500000002,0.5481708242465676,0.4958021829252739,-0.18169058700000001,0.16360768447803808,0.23916698236107425,-0.12468571799999999,0.46234765062256666,0.26897925468670986,-0.19602502700000002,0.4893749357396875,0.6263639597873091,-0.179503037,0.39580018227029384,0.6059685163960913,-0.15971997200000002,0.0,0.40584647126450424,-0.150181322,0.2553670744074372,0.4558465194121669,-0.197600661,0.31669678741638846,0.6743245726682249,-0.18227727600000002,0.2349581150882794,0.6691217393580915,-0.165768309
A,Left,0.6954097592996514,0.9999967422212772,-0.061039692,0.9299092178775498,0.5734129375039232,-0.097886237,0.9999977542413135,0.2573390693390803,-0.125737833,0.9211158419440155,0.028207376080800275,-0.140561225,0.4926396505444975,0.06712613639344124,-0.09887022000000001,0.8064485622211598,0.0,-0.161621409,0.8293461179165197,0.37958089908170684,-0.176614883,0.7172537217987421,0.4231928610314116,-0.182215499,0.2883281698063597,0.09382037199083168,-0.101114886,0.6288679181889065,0.13990219281704805,-0.166925358,0.6712550144170185,0.5598255699266421,-0.173855352,0.5647898607552585,0.5299661221310165,-0.175340104,0.13364414498809427,0.2372475888927194,-0.108025285,0.471320409562515,0.2797819558275893,-0.179602313,0.5224239150824562,0.6564244460079685,-0.157155293,0.4215951059366706,0.645289267115406,-0.134363609,0.0,0.44191411974693484,-0.118269155,0.27500331097817554,0.41243904748948423,-0.164651143,0.3587707567643312,0.650377526547077,-0.143331932,0.2835795692076545,0.6939335654672252,-0.12169432100000001
A,Left,0.7344914182613074,0.9999967222011453,-0.056906391,0.9423880668729487,0.5776629467233391,-0.095029879,0.9999977253950616,0.26710297753150175,-0.12666119999999997,0.9145932861705224,0.054594273664422786,-0.146351296,0.5059181899574628,0.08282387052033709,-0.092879634,0.8080439852366859,0.0,-0.155722637,0.8436242746239362,0.38303840179982085,-0.17365524499999999,0.7370242681968124,0.44297151162748,-0.181845922,0.29941730717418774,0.12366414946573978,-0.097822506,0.6352155533009267,0.1554454151041181,-0.163650367,0.6928115164267058,0.5730559742105932,-0.17252268299999998,0.5898879516869544,0.5641216123162164,-0.17547454299999998,0.1398527812904755,0.2795309813352168,-0.10747898,0.4774918924891418,0.3087387094251769,-0.179805476,0.5404550793911731,0.6831234043019614,-0.159847457,0.4432333419125368,0.6954257864645684,-0.1381546,0.0,0.4960455946278502,-0.12022015800000001,0.2794186120695489,0.46425924840124694,-0.16730353599999997,0.3749370958004279,0.6935117256567318,-0.147825513,0.31183195762800414,0.7455715364128838,-0.12711157299999998
A,Left,0.7305763112549603,0.9999952027812893,0.004729662000000001,0.9999967567516412,0.6628691851370903,0.024243637999999998,0.9568219178412736,0.273743614536108,0.034422595,0.7623890035951959,0.15631606204912643,0.044319880000000006,0.6804542040893878,0.3586633277320848,0.08435059,0.7056815065830466,0.0550239067235702,0.08486590200000001,0.7392351746422916,0.2601178775459938,0.07021822400000001,0.7460053712668506,0.4435533029692737,0.060433876000000004,0.45542260374224763,0.3200367367171094,0.076808069,0.4930741096163525,0.0329120097646045,0.068217706,0.5185138643370035,0.33169108066413416,0.039093707000000005,0.5013045917874589,0.5609674184466465,0.02371311,0.23920567243359567,0.3184535058287816,0.06484766,0.3008785988993251,0.016102085274697864,0.048327763,0.33292017376273886,0.3388650813851274,0.035695937000000004,0.3130485964734079,0.5747152446529492,0.033906162000000004,0.0,0.3751451368538322,0.053661459,0.04206908905816326,0.0,0.049664215000000005,0.12033433142463737,0.18214099189855773,0.059985999000000005,0.16519997624515184,0.38662262653586627,0.071031411
A,Left,0.7469827072178313,0.9999954077723425,0.009963937,0.9999967645722526,0.6791597485331037,0.031819404,0.9606146138907014,0.27005014009991096,0.041835428,0.8087886693430795,0.12335736074096024,0.05095898,0.6960251375652919,0.3585753622145971,0.09587114,0.7346517155695477,0.03881089977541657,0.096073997,0.7426365247703718,0.25673006232355544,0.080625777,0.7430970426142363,0.44200546182107125,0.06948745699999999,0.46482375494277517,0.33485057320575967,0.08514023999999999,0.5164142486775586,0.005186273634984537,0.069425028,0.5258770368631339,0.333487182144313,0.039148551000000004,0.5100699857640856,0.5830688221683216,0.025474721999999998,0.24644435307093185,0.34127528338763174,0.069674168,0.32318762831443554,0.0,0.047079739,0.35135961069883875,0.34683942847540894,0.038119019000000004,0.3364836251135364,0.5956186593763767,0.041380331,0.0,0.3960205472613726,0.055288718,0.06505658020599661,0.028033937976794723,0.048156713000000004,0.1402182230660031,0.23846991401361403,0.059848182,0.1823641537797126,0.4426818188871427,0.073004921
A,Left,0.7816004178991587,0.9999952869993971,0.005426286,0.9999970841532331,0.6404727220668326,0.025176988,0.9452300289645639,0.24161970522895904,0.032865456,0.839148762274075,0.044756213728394,0.040989532,0.6680838994085352,0.36285648500305306,0.087895296,0.6655255937721012,0.015705772877145262,0.079058326,0.7099469738686187,0.2508163576864316,0.05765568,0.7188398691309655,0.44721226768418204,0.044727354000000004,0.44353843253700104,0.35724882492169874,0.07695154,0.45626166575619365,0.0,0.057176913,0.5078038964751932,0.33175282072614787,0.025012476999999998,0.49528453051440935,0.5844615754056626,0.009677178,0.2293108352428485,0.38173338619686165,0.060165218000000006,0.2656613847560405,0.0021397446907245937,0.03575728,0.3305662501525352,0.35204147297255345,0.026442387,0.32127848508930734,0.6081130808332578,0.028806656,0.0,0.46840209748887,0.043399255000000005,0.02024216690569327,0.05881230443050531,0.034288789,0.1194699690380811,0.2526735014350049,0.045908171000000005,0.17373561813254304,0.4632718549425887,0.059109788
A,Left,0.8029935653374007,0.9999959925826873,-0.072041059,0.9999973689141044,0.5833134365063759,-0.099999229,0.9085670156389904,0.23756880715488773,-0.118174906,0.7829855252651209,0.01918887260755395,-0.122118349,0.6168605509478081,0.2279784323685572,-0.062672349,0.5999185179008956,0.0,-0.123289461,0.6795644952955001,0.38309300531115836,-0.14626737899999998,0.6736986155831167,0.43654608540328865,-0.156191106,0.3933417293038323,0.3316562692621523,-0.049757524,0.38988381677212547,0.13366034740236557,-0.112433481,0.523432172092172,0.5661449674556839,-0.122146616,0.5092414760907568,0.5488778478130056,-0.123113538,0.2100843365641928,0.46477583573525905,-0.046372491,0.19892585128981483,0.2436316889184925,-0.110003362,0.3314254373542263,0.6396347574139585,-0.08582295,0.3183618432977336,0.6450932004242926,-0.06112125,0.012802090429317247,0.6337289263348374,-0.048610861,0.0,0.45706362122827704,-0.080172288,0.13450420251510242,0.6838767727832373,-0.055914099,0.15173957795961446,0.740070657820277,-0.034155993
A,Left,0.8143146709278647,0.9999958820760495,-0.06768494900000001,0.9999972042711112,0.5601424913694387,-0.095334255,0.9061911008068997,0.22574925657162917,-0.11388324300000001,0.7777660316781694,0.0,-0.11839577600000001,0.6104283891462492,0.2740167321050765,-0.06994960500000001,0.5753033406382563,0.029906047959080192,-0.12869318700000001,0.6786888218265598,0.42525430023165006,-0.14743852000000002,0.6769474489692393,0.4941836609647655,-0.15525486400000002,0.3877556227881137,0.3972892521983115,-0.058430252,0.3753423097440931,0.18823655066580583,-0.116287821,0.5292169017445053,0.6088207256990198,-0.11865183800000001,0.5090108243185942,0.5866586643325065,-0.114717231,0.20478962931302067,0.5338139639649451,-0.05585475,0.17924879234436839,0.3011698408372566,-0.11413701000000001,0.3355969613938414,0.6767811801058333,-0.08529929900000001,0.3227382244360494,0.6787972868465072,-0.058968988,0.012809163093133307,0.6998823216754755,-0.05896609,0.0,0.5345093166032184,-0.09115827900000001,0.14643327030996253,0.7505689251666277,-0.06779014400000001,0.16861959326092238,0.7975782390417215,-0.046605025
A,Left,0.8096549615972682,0.9999960638053532,-0.06550574,0.9999972778731122,0.5501078542918516,-0.090010909,0.9104267134245313,0.21557291881865803,-0.10687326400000001,0.7833019259777262,0.0,-0.11010718100000001,0.6154919496853827,0.2710897481231801,-0.060594385,0.5728244535975417,0.035181412539425916,-0.122905967,0.6803123593783278,0.42581032972963295,-0.146307265,0.6844468509134984,0.5008570178199836,-0.156674271,0.3868823955491876,0.3905302604075772,-0.050521136,0.3715850877359463,0.18658007809937624,-0.11594290800000001,0.5286715473095146,0.5987519696570406,-0.124617134,0.5160535799937437,0.5968723501168619,-0.123462339,0.2019292589779366,0.5295336010441652,-0.049764541,0.17612309048379185,0.31466265137025223,-0.11425539600000001,0.33258212158671563,0.6844734326286454,-0.088511949,0.3209765214269332,0.6935177412184806,-0.062497364,0.006750959067911507,0.7003203003606219,-0.054310111,0.0,0.5445879356649611,-0.088627127,0.14288037348800414,0.7609965558414925,-0.065828306,0.15491472224326422,0.8074039679605249,-0.044577913
A,Left,0.5705924523767115,0.9999973897958155,-0.033503462,0.29923842561941555,0.7022191989909283,-0.044080571,0.13318981341060737,0.3007248816312208,-0.047875993,0.0,0.0,-0.047584214,0.5201383171469116,0.2590890291862617,0.033774964,0.27867731631506193,0.01578556479354096,0.069100104,0.1906693212419348,0.16849602522413626,0.081295214,0.19163798549231825,0.30168146665055273,0.089203819,0.7290408507388123,0.17183073334331292,0.06611257,0.45154217189852514,0.04970518122215657,0.121635913,0.37363220638831157,0.2302978845148621,0.131936729,0.40328190398359587,0.35415870037787484,0.126546725,0.8888641615381946,0.1866430652352331,0.096643745,0.6067406333408384,0.0786047642161971,0.144883409,0.5285599571445182,0.21704174330672057,0.157268643,0.5666255021213463,0.3491573377338313,0.152418732,0.9999979760251353,0.2271279350940155,0.125827699,0.7639681720885115,0.1423629689330026,0.169138997,0.6790269846894116,0.2359673863444208,0.194197118,0.6913948231280954,0.33076751480092137,0.205378621
A,Left,0.6380152833123325,0.9999972313021669,-0.027619811,0.3645316789656395,0.6854807049171133,-0.034094259,0.18225841425966888,0.29595458914711426,-0.034153145,0.0,0.011519231015218845,-0.032736797000000005,0.5093245581261262,0.2186300001367736,0.072561346,0.286581132642024,0.0,0.161417089,0.19023181976026524,0.0899541259993407,0.220091633,0.1676842068524571,0.20001938088483265,0.257646881,0.717372652978903,0.11226589344688533,0.11678569700000001,0.45317362964442043,0.013978961551148585,0.229810722,0.3926173621164279,0.23371118029533255,0.28530072399999995,0.4001443702728373,0.3732920526023794,0.311474792,0.873522595510648,0.13334961050789493,0.159087948,0.6148435786502142,0.03991778130288382,0.259816997,0.5417159381802963,0.2118269164054262,0.296844683,0.5624004281606696,0.36080345063918445,0.302110724,0.9999980572414571,0.17914178230271596,0.199172638,0.7802362998586031,0.11459657220811012,0.286851309,0.6920477540540731,0.2297874924739872,0.32585894299999996,0.6876004378239506,0.34792629239077116,0.34091659599999996
